,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
6079,2035,2010,1809027REC,1809027NPD,3000,0,236,3000
6080,2010,2010,1809029PD,Phelan Pinon Hills Community Services District,2733.19,163.1,0,2733.19
6081,2015,2010,1809029PD,Phelan Pinon Hills Community Services District,3268.5,163.1,0,3268.5
6082,2020,2010,1809029PD,Phelan Pinon Hills Community Services District,3603.16,163.1,0,3603.16
6083,2025,2010,1809029PD,Phelan Pinon Hills Community Services District,3972.12,163.1,0,3972.12
6084,2030,2010,1809029PD,Phelan Pinon Hills Community Services District,4302.72,163.1,0,4302.72
6085,2035,2010,1809029PD,Phelan Pinon Hills Community Services District,4682.16,163.1,0,4682.16
6086,2010,2010,1809031PD,Quartz Hill Water District,5400,163.1,0,5400
6087,2015,2010,1809031PD,Quartz Hill Water District,5952,163.1,0,5952
6088,2020,2010,1809031PD,Quartz Hill Water District,6975,163.1,0,6975
6089,2025,2010,1809031PD,Quartz Hill Water District,7998,163.1,0,7998
6090,2030,2010,1809031PD,Quartz Hill Water District,8928,163.1,0,8928
6091,2035,2010,1809031PD,Quartz Hill Water District,10200,163.1,0,10200
6092,2020,2010,1809033NPD,Rosamond Community Service District,500,195.72,0,500
6093,2025,2010,1809033NPD,Rosamond Community Service District,500,195.72,0,500
6094,2030,2010,1809033NPD,Rosamond Community Service District,500,195.72,0,500
6095,2035,2010,1809033NPD,Rosamond Community Service District,500,195.72,0,500
6096,2010,2010,1809033PD,Rosamond Community Service District,3007,163.1,0,3007
6097,2015,2010,1809033PD,Rosamond Community Service District,3339,163.1,0,3339
6098,2020,2010,1809033PD,Rosamond Community Service District,4056,163.1,0,4056
6099,2025,2010,1809033PD,Rosamond Community Service District,4680,163.1,0,4680
6100,2030,2010,1809033PD,Rosamond Community Service District,5460,163.1,0,5460
6101,2035,2010,1809033PD,Rosamond Community Service District,6318,163.1,0,6318
6102,2020,2010,1809033REC,1809033NPD,500,0,236,500
6103,2025,2010,1809033REC,1809033NPD,500,0,236,500
6104,2030,2010,1809033REC,1809033NPD,500,0,236,500
6105,2035,2010,1809033REC,1809033NPD,500,0,236,500
6106,2010,2010,1809039PD,Victorville Water District,20862.38,163.1,0,20862.38
6107,2015,2010,1809039PD,Victorville Water District,30192.88,163.1,0,30192.88
6108,2020,2010,1809039PD,Victorville Water District,34730.88,163.1,0,34730.88
6109,2025,2010,1809039PD,Victorville Water District,40262.4,163.1,0,40262.4
6110,2030,2010,1809039PD,Victorville Water District,46675.2,163.1,0,46675.2
6111,2035,2010,1809039PD,Victorville Water District,54109.44,163.1,0,54109.44
6112,2015,2010,1810001NPD,Banning City of,840,21.12,0,840
6113,2020,2010,1810001NPD,Banning City of,840,21.12,0,840
6114,2025,2010,1810001NPD,Banning City of,840,21.12,0,840
6115,2030,2010,1810001NPD,Banning City of,840,21.12,0,840
6116,2035,2010,1810001NPD,Banning City of,840,21.12,0,840
6117,2010,2010,1810001PD,Banning City of,7355.81,17.6,0,7355.81
6118,2015,2010,1810001PD,Banning City of,13883,17.6,0,13883
6119,2020,2010,1810001PD,Banning City of,14112,17.6,0,14112
6120,2025,2010,1810001PD,Banning City of,14365,17.6,0,14365
6121,2030,2010,1810001PD,Banning City of,14643,17.6,0,14643
6122,2035,2010,1810001PD,Banning City of,14949,17.6,0,14949
6123,2015,2010,1810001REC,1810001NPD,840,0,236,840
6124,2020,2010,1810001REC,1810001NPD,840,0,236,840
6125,2025,2010,1810001REC,1810001NPD,840,0,236,840
6126,2030,2010,1810001REC,1810001NPD,840,0,236,840
6127,2035,2010,1810001REC,1810001NPD,840,0,236,840
6128,2010,2010,1810003PD,Blythe City of,3298.96,17.6,0,3298.96
6129,2020,2010,1810003PD,Blythe City of,3682.56,17.6,0,3682.56
6130,2015,2010,1810003PD,Blythe City of,3836,17.6,0,3836
6131,2025,2010,1810003PD,Blythe City of,3912.72,17.6,0,3912.72
6132,2030,2010,1810003PD,Blythe City of,4219.6,17.6,0,4219.6
6133,2035,2010,1810003PD,Blythe City of,4219.6,17.6,0,4219.6
6134,2010,2010,1810007PD,Brawley City of,7563.92,17.6,0,7563.92
6135,2020,2010,1810007PD,Brawley City of,8592.96,17.6,0,8592.96
6136,2015,2010,1810007PD,Brawley City of,8606.4,17.6,0,8606.4
6137,2025,2010,1810007PD,Brawley City of,9392.64,17.6,0,9392.64
6138,2030,2010,1810007PD,Brawley City of,10405.64,17.6,0,10405.64
6139,2035,2010,1810007PD,Brawley City of,10405.64,17.6,0,10405.64
6140,2010,2010,1810009PD,Calexico City of,4748.58,17.6,0,4748.58
6141,2020,2010,1810009PD,Calexico City of,7987.07,17.6,0,7987.07
6142,2015,2010,1810009PD,Calexico City of,7993.98,17.6,0,7993.98
6143,2025,2010,1810009PD,Calexico City of,8982,17.6,0,8982
6144,2030,2010,1810009PD,Calexico City of,10323.95,17.6,0,10323.95
6145,2035,2010,1810009PD,Calexico City of,10323.95,17.6,0,10323.95
6146,2010,2010,1810011PD,Coachella City of,2189.76,17.6,0,2189.76
6147,2015,2010,1810011PD,Coachella City of,2374,17.6,0,2374
6148,2020,2010,1810011PD,Coachella City of,2512,17.6,0,2512
6149,2025,2010,1810011PD,Coachella City of,2598,17.6,0,2598
6150,2030,2010,1810011PD,Coachella City of,2670,17.6,0,2670
6151,2035,2010,1810011PD,Coachella City of,2670,17.6,0,2670
6152,2010,2010,1810013PD,Coachella Valley Water District,104013.6,17.6,0,104013.6
6153,2015,2010,1810013PD,Coachella Valley Water District,120768,17.6,0,120768
6154,2020,2010,1810013PD,Coachella Valley Water District,149856,17.6,0,149856
6155,2025,2010,1810013PD,Coachella Valley Water District,180192,17.6,0,180192
6156,2030,2010,1810013PD,Coachella Valley Water District,203520,17.6,0,203520
6157,2035,2010,1810013PD,Coachella Valley Water District,232992,17.6,0,232992
6158,2010,2010,1810015NPD,Desert Water Agency,4500,21.12,0,4500
6159,2015,2010,1810015NPD,Desert Water Agency,6100,21.12,0,6100
6160,2020,2010,1810015NPD,Desert Water Agency,6100,21.12,0,6100
6161,2025,2010,1810015NPD,Desert Water Agency,8400,21.12,0,8400
6162,2030,2010,1810015NPD,Desert Water Agency,8400,21.12,0,8400
6163,2035,2010,1810015NPD,Desert Water Agency,8400,21.12,0,8400
6164,2010,2010,1810015PD,Desert Water Agency,39550,17.6,0,39550
6165,2015,2010,1810015PD,Desert Water Agency,40825,17.6,0,40825
6166,2020,2010,1810015PD,Desert Water Agency,44764,17.6,0,44764
6167,2025,2010,1810015PD,Desert Water Agency,46354,17.6,0,46354
6168,2030,2010,1810015PD,Desert Water Agency,50430,17.6,0,50430
6169,2035,2010,1810015PD,Desert Water Agency,53950,17.6,0,53950
6170,2010,2010,1810015REC,1810015NPD,4500,0,236,4500
6171,2015,2010,1810015REC,1810015NPD,6100,0,236,6100
6172,2020,2010,1810015REC,1810015NPD,6100,0,236,6100
6173,2025,2010,1810015REC,1810015NPD,8400,0,236,8400
6174,2030,2010,1810015REC,1810015NPD,8400,0,236,8400
6175,2035,2010,1810015REC,1810015NPD,8400,0,236,8400
6176,2010,2010,1810017PD,El Centro City of,7386.68,17.6,0,7386.68
6177,2015,2010,1810017PD,El Centro City of,11198,17.6,0,11198
6178,2020,2010,1810017PD,El Centro City of,12374,17.6,0,12374
6179,2025,2010,1810017PD,El Centro City of,13540,17.6,0,13540
6180,2030,2010,1810017PD,El Centro City of,14705,17.6,0,14705
6181,2035,2010,1810017PD,El Centro City of,14705,17.6,0,14705
6182,2010,2010,1810019PD,Hi-Desert Water District,2956.95,17.6,0,2956.95
6183,2015,2010,1810019PD,Hi-Desert Water District,3186.04,17.6,0,3186.04
6184,2020,2010,1810019PD,Hi-Desert Water District,3257.65,17.6,0,3257.65
6185,2025,2010,1810019PD,Hi-Desert Water District,3355.2,17.6,0,3355.2
6186,2030,2010,1810019PD,Hi-Desert Water District,3600.9,17.6,0,3600.9
6187,2035,2010,1810019PD,Hi-Desert Water District,3747,17.6,0,3747
6188,2010,2010,1810021IMP,1810023PD,2571.731496,25,224,2547.241738
6189,2020,2010,1810021IMP,1810023PD,3262.232196,25,224,3233.660811
6190,2015,2010,1810021IMP,1810023PD,3317.472252,25,224,3294.885207
6191,2025,2010,1810021IMP,1810023PD,3691.877076,25,224,3682.210066
6192,2030,2010,1810021IMP,1810023PD,4047.868548,25,224,4026.232859
6193,2035,2010,1810021IMP,1810023PD,4047.868548,25,224,4026.232859
6194,2010,2010,1810021IMP,1810009PD,4806,25,224,4748.58
6195,2010,2010,1810021IMP,1810017PD,7456,25,224,7386.68
6196,2010,2010,1810021IMP,1810007PD,7635.014312,25,224,7563.92
6197,2020,2010,1810021IMP,1810009PD,8031,25,224,7987.07
6198,2015,2010,1810021IMP,1810009PD,8067,25,224,7993.98
6199,2020,2010,1810021IMP,1810007PD,8621.286343,25,224,8592.96
6200,2015,2010,1810021IMP,1810007PD,8681.27759,25,224,8606.4
6201,2025,2010,1810021IMP,1810009PD,9075,25,224,8982
6202,2025,2010,1810021IMP,1810007PD,9487.29662,25,224,9392.64
6203,2030,2010,1810021IMP,1810009PD,10380,25,224,10323.95
6204,2035,2010,1810021IMP,1810009PD,10380,25,224,10323.95
6205,2030,2010,1810021IMP,1810007PD,10466.86492,25,224,10405.64
6206,2035,2010,1810021IMP,1810007PD,10469,25,224,10405.64
6207,2015,2010,1810021IMP,1810017PD,11198,25,224,11198
6208,2020,2010,1810021IMP,1810017PD,12374,25,224,12374
6209,2025,2010,1810021IMP,1810017PD,13540,25,224,13540
6210,2030,2010,1810021IMP,1810017PD,14705,25,224,14705
6211,2035,2010,1810021IMP,1810017PD,14705,25,224,14705
6212,2015,2010,1810023NPD,"Imperial, City of",2800.36395,21.12,0,2800.36395
6213,2020,2010,1810023NPD,"Imperial, City of",5600.7279,21.12,0,5600.7279
6214,2025,2010,1810023NPD,"Imperial, City of",11201.4558,21.12,0,11201.4558
6215,2030,2010,1810023NPD,"Imperial, City of",22402.9116,21.12,0,22402.9116
6216,2035,2010,1810023NPD,"Imperial, City of",22402.9116,21.12,0,22402.9116
6217,2010,2010,1810023PD,"Imperial, City of",2547.241738,17.6,0,2547.241738
6218,2020,2010,1810023PD,"Imperial, City of",3233.660811,17.6,0,3233.660811
6219,2015,2010,1810023PD,"Imperial, City of",3294.885207,17.6,0,3294.885207
6220,2025,2010,1810023PD,"Imperial, City of",3682.210066,17.6,0,3682.210066
6221,2030,2010,1810023PD,"Imperial, City of",4026.232859,17.6,0,4026.232859
6222,2035,2010,1810023PD,"Imperial, City of",4026.232859,17.6,0,4026.232859
6223,2015,2010,1810023REC,1810023NPD,2800.36395,0,236,2800.36395
6224,2020,2010,1810023REC,1810023NPD,5600.7279,0,236,5600.7279
6225,2025,2010,1810023REC,1810023NPD,11201.4558,0,236,11201.4558
6226,2030,2010,1810023REC,1810023NPD,22402.9116,0,236,22402.9116
6227,2035,2010,1810023REC,1810023NPD,22402.9116,0,236,22402.9116
6228,2015,2010,1810025NPD,Indio City of,850,21.12,0,850
6229,2025,2010,1810025NPD,Indio City of,3250,21.12,0,3250
6230,2030,2010,1810025NPD,Indio City of,3250,21.12,0,3250
6231,2035,2010,1810025NPD,Indio City of,3250,21.12,0,3250
6232,2020,2010,1810025NPD,Indio City of,3400,21.12,0,3400
6233,2010,2010,1810025PD,Indio City of,19864.64,17.6,0,19864.64
6234,2015,2010,1810025PD,Indio City of,25000,17.6,0,25000
6235,2020,2010,1810025PD,Indio City of,30000,17.6,0,30000
6236,2025,2010,1810025PD,Indio City of,38000,17.6,0,38000
6237,2030,2010,1810025PD,Indio City of,40000,17.6,0,40000
6238,2035,2010,1810025PD,Indio City of,40000,17.6,0,40000
6239,2015,2010,1810025REC,1810025NPD,850,0,236,850
6240,2025,2010,1810025REC,1810025NPD,3250,0,236,3250
6241,2030,2010,1810025REC,1810025NPD,3250,0,236,3250
6242,2035,2010,1810025REC,1810025NPD,3250,0,236,3250
6243,2020,2010,1810025REC,1810025NPD,3400,0,236,3400
6244,2010,2010,1810027PD,Joshua Basin Water District,1544.4,17.6,0,1544.4
6245,2015,2010,1810027PD,Joshua Basin Water District,1858.23,17.6,0,1858.23
6246,2020,2010,1810027PD,Joshua Basin Water District,1924.56,17.6,0,1924.56
6247,2025,2010,1810027PD,Joshua Basin Water District,2001.78,17.6,0,2001.78
6248,2030,2010,1810027PD,Joshua Basin Water District,2078.01,17.6,0,2078.01
6249,2035,2010,1810027PD,Joshua Basin Water District,2155.23,17.6,0,2155.23
6250,2020,2010,1810029NPD,Mission Springs Water District,1000,21.12,0,1000
6251,2025,2010,1810029NPD,Mission Springs Water District,1750,21.12,0,1750
6252,2030,2010,1810029NPD,Mission Springs Water District,2000,21.12,0,2000
6253,2035,2010,1810029NPD,Mission Springs Water District,2250,21.12,0,2250
6254,2010,2010,1810029PD,Mission Springs Water District,8058.45,17.6,0,8058.45
6255,2015,2010,1810029PD,Mission Springs Water District,13200,17.6,0,13200
6256,2020,2010,1810029PD,Mission Springs Water District,15200,17.6,0,15200
6257,2025,2010,1810029PD,Mission Springs Water District,17200,17.6,0,17200
6258,2030,2010,1810029PD,Mission Springs Water District,19200,17.6,0,19200
6259,2035,2010,1810029PD,Mission Springs Water District,20800,17.6,0,20800
6260,2020,2010,1810029REC,1810029NPD,1000,0,236,1000
6261,2025,2010,1810029REC,1810029NPD,1750,0,236,1750
6262,2030,2010,1810029REC,1810029NPD,2000,0,236,2000
6263,2035,2010,1810029REC,1810029NPD,2250,0,236,2250
6264,2010,2010,1810035PD,Twentynine Palms Water District,2558.75,17.6,0,2558.75
6265,2015,2010,1810035PD,Twentynine Palms Water District,3636.33,17.6,0,3636.33
6266,2020,2010,1810035PD,Twentynine Palms Water District,4039.73,17.6,0,4039.73
6267,2025,2010,1810035PD,Twentynine Palms Water District,4375.68,17.6,0,4375.68
6268,2030,2010,1810035PD,Twentynine Palms Water District,4642.36,17.6,0,4642.36
6269,2035,2010,1810035PD,Twentynine Palms Water District,4908.96,17.6,0,4908.96
6270,2010,2010,CRK_LYTL,1807409PD,3558.252097,87,224,3520
6271,2015,2010,CRK_LYTL,1807409PD,4660.213115,87,224,4620
6272,2020,2010,CRK_LYTL,1807409PD,5045.645604,87,224,5005
6273,2030,2010,CRK_LYTL,1807409PD,5092.103524,87,224,5060
6274,2025,2010,CRK_LYTL,1807409PD,5118.937947,87,224,5115
6275,2035,2010,CRK_LYTL,1807409PD,5253.863636,87,224,5225
6276,2035,2010,CRK_LYTL,1807317PD,5315.072998,18,83,5301
6277,2030,2010,CRK_LYTL,1807317PD,5324.55683,18,83,5301
6278,2025,2010,CRK_LYTL,1807317PD,5330.881285,18,83,5301
6279,2015,2010,CRK_LYTL,1807317PD,5345.513055,18,83,5301
6280,2020,2010,CRK_LYTL,1807317PD,5372.11003,18,83,5358
6281,2010,2010,CRK_LYTL,1807317PD,10436.09284,18,83,10325.7
6282,2020,2010,CVP_CACHM,1806015PD,942.9357798,10,224,922.5
6283,2015,2010,CVP_CACHM,1806015PD,965.6422018,10,224,945
6284,2025,2010,CVP_CACHM,1806015PD,966.0550459,10,224,945
6285,2030,2010,CVP_CACHM,1806015PD,990,10,224,990
6286,2035,2010,CVP_CACHM,1806015PD,1013.119266,10,224,1012.5
6287,2010,2010,CVP_CACHM,1806015PD,1061.316887,10,224,1040.81
6288,2030,2010,CVP_CACHM,1806063PD,5074.794193,87,224,5055.82
6289,2025,2010,CVP_CACHM,1806063PD,5177.758968,87,224,5123.58
6290,2020,2010,CVP_CACHM,1806063PD,5264.20375,87,224,5225.99
6291,2035,2010,CVP_CACHM,1806063PD,5290.355585,87,224,5252.8
6292,2015,2010,CVP_CACHM,1806063PD,5333.158513,87,224,5291.44
6293,2010,2010,CVP_CACHM,1806063PD,5558.68255,87,224,5498.64
6294,2010,2010,CVP_CCC,1804017PD,4800.013927,25,0,4789.496989
6295,2015,2010,CVP_CCC,1804017PD,6337.878282,25,0,6301.969722
6296,2020,2010,CVP_CCC,1804017PD,8375.810128,25,0,8261.978976
6297,2025,2010,CVP_CCC,1804017PD,10328.12419,25,0,10222.44856
6298,2030,2010,CVP_CCC,1804017PD,12148.81502,25,0,12097.57226
6299,2035,2010,CVP_CCC,1804017PD,14078.88253,25,0,13945.81247
6300,2010,2010,CVP_CCC,1805025PD,56414.52685,416.9,344,56320
6301,2015,2010,CVP_CCC,1805025PD,85769.92748,416.9,344,85545
6302,2020,2010,CVP_CCC,1805025PD,93437.32735,416.9,344,85344
6303,2025,2010,CVP_CCC,1805025PD,99741.36327,416.9,344,89408
6304,2030,2010,CVP_CCC,1805025PD,107362.96,416.9,344,91440
6305,2035,2010,CVP_CCC,1805025PD,110509.0471,416.9,344,93472
6306,2010,2010,CVP_Flsm,Sacramento County Water Agency,5.7122,0,0,5.7122
6307,2010,2010,CVP_Flsm,1802085CVP,163.2878,0,0,163.2878
6308,2010,2010,CVP_Flsm,1802031PD,2509.175473,0,224,2491.5
6309,2020,2010,CVP_Flsm,1802031PD,2689.196198,0,224,2642.5
6310,2025,2010,CVP_Flsm,1802031PD,3023.750119,0,224,3020
6311,2030,2010,CVP_Flsm,1802031PD,3209.062691,0,224,3171
6312,2015,2010,CVP_Flsm,1802031PD,3528.758201,0,224,3473
6313,2035,2010,CVP_Flsm,1802031PD,4037.265237,0,224,4001.5
6314,2010,2010,CVP_Flsm,1802085PD,4690.13245,0,224,4099.2
6315,2020,2010,CVP_Flsm,1802089PD,6034.683842,0,224,0
6316,2015,2010,CVP_Flsm,1802089PD,6790.398355,0,224,0
6317,2030,2010,CVP_Flsm,1802089PD,6898.694128,0,224,0
6318,2025,2010,CVP_Flsm,1802089PD,6974.550606,0,224,0
6319,2035,2010,CVP_Flsm,1802089PD,7122.693014,0,224,0
6320,2010,2010,CVP_Flsm,1802089PD,9122.618157,0,224,0
6321,2015,2010,CVP_Flsm,1802085PD,12605.27181,0,224,11200
6322,2020,2010,CVP_Flsm,1802085PD,14958.4098,0,224,13500
6323,2025,2010,CVP_Flsm,1802085PD,16040.04679,0,224,14400
6324,2030,2010,CVP_Flsm,1802085PD,16492.65777,0,224,15050
6325,2035,2010,CVP_Flsm,1802085PD,17627.08193,0,224,17500
6326,2015,2010,CVP_Flsm,1802037PD,17923.01332,0,224,17680
6327,2010,2010,CVP_Flsm,1802081PD,19087.30435,0,224,18880
6328,2020,2010,CVP_Flsm,1802037PD,20198.53009,0,224,20060
6329,2010,2010,CVP_Flsm,1802037PD,22000.56622,0,224,21760
6330,2025,2010,CVP_Flsm,1802037PD,22179.6509,0,224,22100
6331,2030,2010,CVP_Flsm,1802037PD,23387.68948,0,224,23120
6332,2035,2010,CVP_Flsm,1802037PD,24050.66605,0,224,23800
6333,2025,2010,CVP_Flsm,1802081PD,26168.24242,0,224,25920
6334,2030,2010,CVP_Flsm,1802081PD,26849.45455,0,224,26560
6335,2035,2010,CVP_Flsm,1802081PD,27490.42424,0,224,27200
6336,2020,2010,CVP_Flsm,1802081PD,27716.57143,0,224,27520
6337,2015,2010,CVP_Flsm,1802081PD,28138.66667,0,224,27840
6338,2010,2010,CVP_SFBayDelta,SW_CVP-DMC,352321,0,0,0
6339,2015,2010,CVP_SFBayDelta,SW_CVP-DMC,352321,0,0,0
6340,2020,2010,CVP_SFBayDelta,SW_CVP-DMC,352321,0,0,0
6341,2025,2010,CVP_SFBayDelta,SW_CVP-DMC,352321,0,0,0
6342,2030,2010,CVP_SFBayDelta,SW_CVP-DMC,352321,0,0,0
6343,2035,2010,CVP_SFBayDelta,SW_CVP-DMC,352321,0,0,0
6344,2015,2010,CVP_SLNO,1805007PD,430.7967771,10,224,420
6345,2010,2010,CVP_SLNO,1805007PD,466.3980956,10,224,460
6346,2020,2010,CVP_SLNO,1805007PD,490.6542056,10,224,480
6347,2025,2010,CVP_SLNO,1805007PD,497.116723,10,224,480
6348,2030,2010,CVP_SLNO,1805007PD,504.2752038,10,224,500
6349,2035,2010,CVP_SLNO,1805007PD,509.246371,10,224,500
6350,2010,2010,CVP_SLNO,1802097PD,3790.236928,10,224,3712.5
6351,2015,2010,CVP_SLNO,1802097PD,4289.076903,10,224,4260
6352,2020,2010,CVP_SLNO,1802097PD,4545.144713,10,224,4542.5
6353,2025,2010,CVP_SLNO,1802097PD,5080.031374,10,224,5005
6354,2030,2010,CVP_SLNO,1802097PD,5578.515293,10,224,5536.25
6355,2035,2010,CVP_SLNO,1802097PD,6056.658205,10,224,6037.5
6356,2010,2010,CVP_SLNO,1802093IMP,44540,0,0,40976.8
6357,2015,2010,CVP_SLNO,1802093IMP,46161,0,0,35082.36
6358,2020,2010,CVP_SLNO,1802093IMP,47111,0,0,37688.8
6359,2025,2010,CVP_SLNO,1802093IMP,48061,0,0,39410.02
6360,2030,2010,CVP_SLNO,1802093IMP,48961,0,0,39658.41
6361,2035,2010,CVP_SLNO,1802093IMP,48961,0,0,40148.02
6362,2010,2010,CVP_SLNO,Solano_ID,114031,10,0,104908.52
6363,2015,2010,CVP_SLNO,Solano_ID,125500,10,0,95380
6364,2020,2010,CVP_SLNO,Solano_ID,130000,10,0,104000
6365,2025,2010,CVP_SLNO,Solano_ID,130000,10,0,106600
6366,2030,2010,CVP_SLNO,Solano_ID,130000,10,0,105300
6367,2035,2010,CVP_SLNO,Solano_ID,130000,10,0,106600
6368,2020,2010,CVP_SlPk,1802069PD,3713.508826,10,224,0
6369,2025,2010,CVP_SlPk,1802069PD,3951.111555,10,224,0
6370,2030,2010,CVP_SlPk,1802069PD,4185.503392,10,224,0
6371,2035,2010,CVP_SlPk,1802069PD,4513.118318,10,224,0
6372,2020,2010,DSL1806011,1806011PD,72.21958533,1262,4044,71.44
6373,2025,2010,DSL1806011,1806011PD,75.64446186,1262,4044,75.2
6374,2030,2010,DSL1806011,1806011PD,77.56415292,1262,4044,77.08
6375,2035,2010,DSL1806011,1806011PD,77.56415292,1262,4044,77.08
6376,2015,2010,DSL1806011,1806011PD,87.17239748,1262,4044,86.48
6377,2010,2010,DSL1806011,1806011PD,87.50616802,1262,4044,87.12
6378,2015,2010,DSL1806013,1806013PD,342.5531915,100,3980,342
6379,2020,2010,DSL1806013,1806013PD,369.3617021,100,3980,366
6380,2025,2010,DSL1806013,1806013PD,386.8085106,100,3980,384
6381,2030,2010,DSL1806013,1806013PD,386.8085106,100,3980,384
6382,2035,2010,DSL1806013,1806013PD,386.8085106,100,3980,384
6383,2020,2010,DSL1806027,1806027PD,250.7096279,100,3980,248
6384,2025,2010,DSL1806027,1806027PD,256.0797852,100,3980,256
6385,2030,2010,DSL1806027,1806027PD,261.2965094,100,3980,260
6386,2035,2010,DSL1806027,1806027PD,261.2965094,100,3980,260
6387,2020,2010,DSL1806039,1806039PD,275,100,3980,275
6388,2025,2010,DSL1806039,1806039PD,725,100,3980,725
6389,2030,2010,DSL1806039,1806039PD,1156,100,3980,1156
